sample_id	label	feature_version	random_seed	num_scrambles	computed_at	comp_frac_A	comp_frac_C	comp_frac_D	comp_frac_E	comp_frac_F	comp_frac_G	comp_frac_H	comp_frac_I	comp_frac_K	comp_frac_L	comp_frac_M	comp_frac_N	comp_frac_P	comp_frac_Q	comp_frac_R	comp_frac_S	comp_frac_T	comp_frac_V	comp_frac_W	comp_frac_Y	comp_frac_polar	comp_frac_hydrophobic	comp_frac_aromatic	comp_frac_KR	comp_frac_DE	comp_FCR	comp_FCE	comp_frac_disorder_promoting	comp_cum_patch_A	comp_cum_patch_C	comp_cum_patch_D	comp_cum_patch_E	comp_cum_patch_F	comp_cum_patch_G	comp_cum_patch_H	comp_cum_patch_I	comp_cum_patch_K	comp_cum_patch_L	comp_cum_patch_M	comp_cum_patch_N	comp_cum_patch_P	comp_cum_patch_Q	comp_cum_patch_R	comp_cum_patch_S	comp_cum_patch_T	comp_cum_patch_V	comp_cum_patch_W	comp_cum_patch_Y	comp_ratio_RK	comp_ratio_ED	comp_NCPR	comp_pI	comp_hydropathy_KD	comp_PPII	pat_pol_pol	pat_pol_hyd	pat_pol_pos	pat_pol_neg	pat_pol_aro	pat_pol_ala	pat_pol_pro	pat_pol_gly	pat_hyd_hyd	pat_hyd_pos	pat_hyd_neg	pat_hyd_aro	pat_hyd_ala	pat_hyd_pro	pat_hyd_gly	pat_pos_pos	pat_pos_neg	pat_pos_aro	pat_pos_ala	pat_pos_pro	pat_pos_gly	pat_neg_neg	pat_neg_aro	pat_neg_ala	pat_neg_pro	pat_neg_gly	pat_aro_aro	pat_aro_ala	pat_aro_pro	pat_aro_gly	pat_ala_ala	pat_ala_pro	pat_ala_gly	pat_pro_pro	pat_pro_gly	pat_gly_gly
SMP_c8ac38f240f75862	idr_pos	nardini90_v1	7	200	2026-02-26T13:55:01.275360+00:00	-1.5008204039638036	-0.3787325230190418	-0.23072872365069663	-1.4418616349244506	-0.5312357225338871	4.5029624718921015	-1.098359748120486	-1.3271865546988026	-0.9729545033819196	-2.463995435623897	-0.6693201393801007	0.12347617766147391	-0.2282627099879726	1.4148016864303015	0.4096153329668957	1.4397411183649278	-0.8280870643574548	-2.1550713812186135	-0.4622943352972674	2.204085394617344	0.9724945154682204	-2.8560392466274203	0.9294059379341549	-0.4922095042858455	-1.16268581595208	-1.0849178803826114	-1.2862256704076434	2.1743169684555284	-0.4696244205187511	-0.3242632682813081	0.06777700475682186	-0.6471875386905204	-0.5704523956505839	7.0553433091247175	-0.4269767935856913	-0.14370933243464326	-0.3977995291630896	-0.6255304554944622	-0.4456237604496098	-0.12941261200731044	-0.1731628768070687	1.2139829418094323	0.2100870945139122	1.4441694339778324	-0.5614762318477812	-0.6031966919724256	-0.266219618665977	-0.46120170331022	-0.08289172883959273	-0.05675333254663535	0.5537755976332385	1.1444726789026638	-1.8494238637127973	-1.9530367872194028	7.052182359539485	0.0	0.0	0.0	0.0	0.0	0.0	9.740658619617586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.471504237679192
SMP_30128827fb51cc4b	idr_pos	nardini90_v1	7	200	2026-02-26T13:55:04.537245+00:00	0.03877560561811658	-0.5395422749817	0.02700022188013685	0.17772280543762042	-1.3106281757622265	0.6395596134788019	0.28043887788612265	-0.8288370802956201	0.5469271370795091	-0.8150965403778951	-0.9463431767358802	-1.069815711853797	1.593748240227797	-0.0928432245687492	-0.36162891004061115	0.6800283081096344	0.5292023795901684	-0.2317208776990147	-1.0756245750387665	-1.1347936910133234	0.025282117965806317	-1.0608907484768768	-1.8248886148979222	0.17780701821010222	0.14261282339161804	0.2076553245654488	1.1696189706647524	1.6066199105734553	0.2958584947037602	-0.3242632682813081	-0.2963886867054615	0.0762575176509897	-0.5704523956505839	0.7253538947839611	0.40500786312734033	-0.14370933243464326	0.36822012185517267	-0.1798708490918131	-0.4456237604496098	-0.5194778404966106	1.3086689749115958	-0.3313156065719801	-0.29636516207609387	0.8445272663584755	-0.30413752554706086	0.13871312088836824	-0.266219618665977	-0.46120170331022	-0.08289174189568119	-0.05675324000260577	0.021915345316388554	-0.01339271434266907	-0.8625204213244868	1.5358928944769923	-0.08523552758438842	-1.8422263454118966	-1.6615633992513144	0.7693970264328702	0.0	0.0	-0.0788128901879557	0.3009908047536168	0.8121076661071406	-1.3966269054021387	-0.5447538149142663	0.0	0.0	1.319449167294409	1.5670882448986576	-0.7699247255505277	0.46575703075829805	0.0	0.0	0.3295986993284026	0.008945372075086304	1.022869667096883	0.0	0.0	2.0616592125315716	0.4940306094895124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2534162713789514	-0.34493719293773156	0.8243985914458785
SMP_9f2c7744072111fb	idr_pos	nardini90_v1	7	200	2026-02-26T13:55:05.720548+00:00	-0.4381791569359828	0.07339924336872188	-0.07088695433256731	-0.5165296734520124	1.1577650902293073	1.1891265220725429	-0.6604730581224068	-0.4494057707397603	-0.3960010638989851	-0.9705936622154165	1.4992745727290688	1.0328834892955112	-0.5419541074943436	0.2680500016936435	-0.2309527739827941	0.5622633725357309	-0.8230334015436708	0.03824829351166873	0.48288608246861775	-0.4972727350031971	0.42267097365757483	-0.325343431255809	0.5171836331769302	-0.4996454822138709	-0.4108026277998242	-0.5901991786471434	-0.9485989504859131	0.0803107791742328	-0.15067320584270472	-0.3242632682813081	0.06777700475682186	-0.6471875386905204	0.21883589249766067	0.434319898722317	-0.4269767935856913	-0.14370933243464326	-0.3977995291630896	-0.4769772533602458	2.0105372478501176	0.6507178449712899	-0.4554165628487191	-0.20254072754019575	-0.5495912903710969	-0.08824943882719102	-0.30413752554706086	-0.35589342101882765	-0.266219618665977	-0.46120170331022	-0.08289173895823049	-0.05675327763320474	-0.053537999791864556	-0.4804595934852087	0.013497442481337506	-1.045948973098389	1.658948725659571	3.812964657572715	0.0	2.789086152312565	0.0	0.0	0.0	0.4661544797192415	1.7599472522265978	0.0	1.3761597750986596	0.0	0.0	0.0	2.7703938436488666	0.0	0.0	0.0	0.0	0.0	0.0	2.8445827646985844	0.0	0.0	0.0	6.08503768448201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.353874601646478
SMP_a08b148f59baf0c0	idr_pos	nardini90_v1	7	200	2026-02-26T13:55:06.877818+00:00	1.0249037938198111	0.0981538777752608	0.20221014202220833	0.5193936135334614	-1.557989085797148	-0.36822377528621	0.04216143613937327	-0.9924536498069325	-1.4830938037584414	0.7995664669886678	-0.41016743752866675	-0.6867311189975703	1.5362846498804235	-0.5237221762687024	-0.3385090478897358	1.032509312849935	-0.7798001615800272	-0.0008463279100030016	-0.27609122657772933	0.4844992020606689	-0.22452729885202777	-0.040771365477737465	-0.6918996324492789	-1.475020458234259	0.47666778638397145	-0.6201486575234836	0.257739903699464	0.6049133581704977	0.040697522962923095	-0.3242632682813081	0.06777700475682186	0.16668814969367846	-0.5704523956505839	-0.2932650914317929	-0.4269767935856913	-0.5978540330491015	-0.6531394128358436	-0.03131764695759676	-0.4456237604496098	-0.5194778404966106	-0.03203603378624353	-0.3313156065719801	-0.29636516207609387	-0.2215032538537148	-0.5614762318477812	-0.35589342101882765	-0.266219618665977	-0.46120170331022	-0.08289170816237655	-0.0567532300415649	-1.5098469138925723	-1.4252286434816817	0.4193172664004513	0.8821004771643454	0.20048123543755472	2.3427542754291637	0.0	1.6514305361515877	0.0	-0.2317832029732719	0.2324196250660843	0.0	1.3581937806968252	0.0	4.826561861402157	0.0	1.7323435078250216	0.15840122195472509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6517392065569694	0.0	1.9986088972170242	4.4763873425821785	0.0	0.0	0.0	0.0	0.0	0.8585360997539435	-0.3705992853530831	0.0	-0.46867581497056554	0.0	0.0
SMP_8f71c46e31b4d998	idr_pos	nardini90_v1	7	200	2026-02-26T13:55:07.888888+00:00	-0.3872913158370437	-0.2081035306916434	2.621812207078174	0.9851913036573077	-0.5850280401340073	-0.33118614461264806	-0.32181458764809356	-0.4401039859348271	1.3044358254153565	-0.5094756015878786	0.25136422103001416	-0.4970453576157835	-0.06769224748925567	-0.11767527825814042	-0.8443453303258696	0.2547652216162672	-0.9247512576680447	0.07437270324319126	-0.3440787562087699	-0.8117638811057395	-0.5453605341803929	-0.34893434247511823	-0.9629647378398108	0.4377347977179728	1.9911790115777444	1.600651042196229	1.656698441575614	0.3287089421113729	-0.4696244205187511	-0.3242632682813081	2.4348539992616636	0.43798004582174477	-0.5704523956505839	-0.07498959438555994	-0.4269767935856913	-0.5978540330491015	0.11288023818241859	-0.4769772533602458	-0.4456237604496098	-0.5194778404966106	-0.3142897198278939	-0.3313156065719801	-0.5495912903710969	-0.3547570688802386	-0.5614762318477812	-0.35589342101882765	-0.266219618665977	-0.46120170331022	-0.08289174362426899	-0.05675328603172943	-1.258375381033358	-1.258559584723062	-1.0194620066859448	0.9231828755447565	-0.23402579774672283	-1.0318791968755325	-1.8222390979987753	8.723238308040118	0.0	0.0	0.0	0.0	0.958840428220865	-0.7483852973352706	7.605059417625734	0.0	0.0	0.0	0.0	0.23585206904484138	8.511624299247883	0.0	0.0	0.0	0.0	8.304821327840447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SMP_8682649cac421cd4	idr_pos	nardini90_v1	7	200	2026-02-26T13:55:09.342540+00:00	1.5193625954343328	-0.5142367891382243	-1.0474512936286864	1.3777306226690798	-1.5059793391022702	-0.5135774059616303	-0.9192700449638159	-1.391282340710726	1.7818083405438627	0.2871875840197911	-1.1985498511606427	-1.0752740510246301	-0.47013380887462686	0.5844382529465023	2.6328982596831336	-0.9447687621521788	-0.9601787510476513	-1.2513230865717944	-0.1819633392935351	-1.1029888706836455	-1.2286650345925563	-1.1607332489240099	-1.6309177083066915	3.447696943413584	0.4951960868679732	2.5185484324624188	2.3901111441372747	2.526499966116497	0.16827800883334162	-0.3242632682813081	-0.2963886867054615	-0.10460374643438783	-0.5704523956505839	-0.584299087493437	-0.4269767935856913	-0.5978540330491015	1.261909714709812	0.11723555517661959	-0.4456237604496098	-0.5194778404966106	-0.1731628768070687	-0.07376584850841139	1.8560569284314319	-0.4213839763935005	-0.5614762318477812	-0.10859015006522972	-0.266219618665977	-0.46120170331022	-0.08289173817195336	-0.056753000736391127	2.2413633493465834	1.884010597975078	-1.96119754025599	0.6137067932197636	0.11885845573991177	-0.0212970680049135	3.6829726129039866	0.5870768449725245	0.0	-0.809638173161789	0.0	0.0	2.630189762110357	4.242156705870402	-1.064098903433148	0.0	1.0655118245602346	0.0	0.0	3.7630796412862857	2.223916050165012	0.0	3.387243713016273	0.0	0.0	-0.8335561426501648	0.0	-1.4632766906573391	0.0	0.0	0.0	0.0	0.0	0.0	-0.41339034661048757	0.0	0.0	0.0	0.0	0.0
SMP_5ac1268f96bdd591	idr_pos	nardini90_v1	7	200	2026-02-26T13:55:11.159720+00:00	0.09237972492946739	0.6565247389771524	0.43722777127920975	1.3882665442444597	-0.379247974260093	-0.5832177057494234	0.7403415242940696	-0.5743033721659961	-0.2646811392724665	-0.24074277437883207	0.5549880289144784	-0.09834897441391499	-0.3735961347559167	-0.04656307122108619	-0.2384312643681153	-0.992260049194971	0.4931340095201989	1.074072277364201	0.1813041500418642	-0.1315165744889547	-0.10314097229556106	0.22544477270693564	-0.24547224342748075	-0.3972289151712075	1.2239212518024842	0.5607165096007817	0.37191052929811697	-0.5535986824720173	0.16827800883334162	1.454638960514279	1.3423569248748135	2.1561620546328313	1.7974124687941497	-0.0022310953701489395	1.236992519840372	-0.14370933243464326	0.4958900636915497	0.711448363713485	-0.4456237604496098	-0.12941261200731044	-0.3142897198278939	-0.07376584850841139	-0.16975209792859236	-0.6212646989332862	1.6259027717083416	0.6333196627955642	2.696262204214184	-0.46120170331022	-0.0828917395591252	-0.05675319767924976	-1.283222338733681	-1.2267313994576412	-0.10365168230956978	0.03642588646276425	2.115732294924582	0.6266364549818426	0.3485350014505634	4.490101415225716	0.0	0.0	0.0	0.0	1.1029046466457284	1.1247846262954926	3.438919344903668	0.0	0.0	0.0	0.0	-0.24360293393953272	4.874051797975031	0.0	0.0	0.0	0.0	2.061601285826398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SMP_7d6be822794ac0a8	idr_pos	nardini90_v1	7	200	2026-02-26T13:55:12.672390+00:00	0.6416130559699555	-0.137600113594855	-0.9025478567091788	-0.42318891327948516	-1.441316801089605	0.16469009717989727	-0.19882809047584324	-1.1579325106839284	0.7188087556750319	-0.03441556152367404	-0.24988972167398416	-0.8299649083663316	0.873163458413139	-0.250725396045697	0.16795604724449978	1.4519755866832473	0.18754242167094332	-0.2960422968521724	-0.06493627270785012	-1.2498968503016818	0.3094220994458915	-0.6329220076502552	-1.6480488909884263	0.717824774766229	-0.7466924920846629	-0.04010691054706607	0.4776573507453687	1.5428744317633876	-0.08688296290749545	-0.3242632682813081	-0.2963886867054615	0.0762575176509897	0.21883589249766067	-0.0022310953701489395	-0.4269767935856913	-0.5978540330491015	0.11288023818241859	-0.2541474501589213	-0.4456237604496098	-0.5194778404966106	0.4619079167866446	-0.3313156065719801	-0.04313903378109084	1.2442887114380468	-0.5614762318477812	-0.6031966919724256	-0.266219618665977	-0.46120170331022	-0.08289174088297137	-0.05675321417768494	1.1466303108482063	1.6727107852664758	-0.3542506253390573	0.6936996855264479	2.0589559260335575	2.7834003508676664	4.741329385022793	0.0	0.0	3.3721459824231874	0.0	0.0	1.3510089111982178	1.2198728020143295	0.0	0.0	-0.18140850959579297	0.0	0.0	2.205307613678524	0.0	0.0	2.037620413589864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2789381215049962	0.0	0.0	0.0	0.0	0.0
SMP_6c88aeb739c15da0	idr_pos	nardini90_v1	7	200	2026-02-26T13:55:14.461340+00:00	-1.3209571589904374	-0.6919407202581301	-0.2854828124702158	-0.2528675448471775	1.1984234868716777	3.540430059907443	-0.1278582619376352	-0.8419252791088284	-0.24931901815257834	-1.7134937406642006	-0.314839347763031	0.4622282185506211	-0.44684408396615616	-0.5632996558733985	0.4235507737659232	-0.25627446178545654	-0.9256349255399466	-0.6109737470040731	-0.7709865145061617	1.8676011475627516	-0.7738453557920936	-1.5558875374696948	1.6262393933004362	0.11366072336070691	-0.32290241213952253	-0.14230387362431443	-0.4170751644056544	0.8483171510583284	-0.34204393464833255	-0.3242632682813081	-0.2963886867054615	0.0762575176509897	-0.5704523956505839	3.271901360323346	0.40500786312734033	-0.14370933243464326	0.11288023818241859	-0.6255304554944622	-0.4456237604496098	-0.5194778404966106	-0.4554165628487191	-0.20254072754019575	-0.5495912903710969	-0.3547570688802386	-0.30413752554706086	-0.10859015006522972	-0.266219618665977	0.3493533860403762	-0.08289173701322917	-0.05675324963812248	0.34532680736530325	0.9860102544034691	-0.9285931652721433	-1.8403108985683458	-0.2688395006354238	0.050266712277016304	0.9465269811766285	-0.424698535424536	-0.7793152875944528	0.0	0.0	3.011119288325218	2.361993664246658	-0.4594746061446609	-1.1008542016155587	1.9276978171964725	0.0	0.0	7.952928184747554	0.4731312691759175	0.3246414224924305	1.357063592802356	0.0	0.0	5.548626537027343	1.1063099413099806	0.43384198992952583	0.0	0.0	7.208374085403913	-0.8959555180026163	0.0	0.0	-1.2480669367381139	0.0	0.0	0.0	0.0	0.0	6.2463341762697855
SMP_ae6b2401c072f85d	idr_pos	nardini90_v1	7	200	2026-02-26T13:55:15.291119+00:00	-0.22194591139751293	-0.27384904847515146	-0.24580218212523922	-0.7211870559970681	1.2810373578407148	0.25745927209532105	0.19570957437918626	0.7047431386686289	-0.2123409140931392	-0.41464574849837527	0.5170932630147879	1.1535275643466474	-0.5874004314237348	-0.32543614050540703	0.14817524375577326	0.1809024898588112	-0.23390188392515923	0.3442302569936479	-0.41588693474422966	0.12701913498901948	0.247886667269067	0.30424604737212724	0.69270125901809	-0.06318033305698924	-0.6448779458061122	-0.4684880794068147	-0.8466339127601378	-0.6523496010059224	-0.34204393464833255	-0.3242632682813081	-0.6605543781677449	-0.28546501051976536	-0.5704523956505839	-0.43878208946261493	0.40500786312734033	-0.14370933243464326	-0.6531394128358436	-0.4769772533602458	-0.4456237604496098	-0.5194778404966106	-0.3142897198278939	-0.3313156065719801	-0.29636516207609387	-0.08824943882719102	-0.30413752554706086	-0.6031966919724256	-0.266219618665977	-0.46120170331022	-0.08289173827387816	-0.05675328358215973	0.4676688392762526	1.132847291541506	0.4362340450911227	-0.8362897264008275	-0.3047398155777943	-1.4613071431462197	-0.5921657717108831	0.0	0.0	0.0	0.0	0.0	-0.5713331026958574	-0.8400426447725763	0.0	0.0	0.0	0.0	0.0	-0.208934155530239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
